date,Always On (0),Gate >= 35,Gate >= 50,Gate >= 60,Gate >= 70
2023-11-06,130447.84065650578,77370.37630108782,107947.93577289073,76460.49001489105,72776.25096809282
2023-11-07,136938.35703851882,81219.40345786298,113306.38534408752,80234.04605094514,76398.86476270475
2023-11-08,130096.72908689405,77171.87547121473,107665.9592465648,76238.74423186656,72586.35453011995
2023-11-09,123628.33366441316,73321.6401006904,102352.63443524123,72465.5135687527,68967.13328182707
2023-11-10,129801.46501587678,76948.35476967526,107445.4678001987,76015.06409584428,72362.35552513206
2023-11-13,123311.79561957848,73110.77249013164,102080.18556860744,72226.36821476617,68744.76203868329
2023-11-14,129431.532141559,76706.1176967952,107128.96819924137,75821.71342142974,72110.61712577258
2023-11-15,135883.49958964702,80526.36158053153,112477.30963647223,79599.51015090232,75697.40166105836
2023-11-16,142654.43017360117,84536.09706819232,118095.74139762568,83561.22485427975,79467.03322730234
2023-11-17,135657.07570397502,80420.00620370635,112196.01115852912,79445.13398979377,75625.34842044878
2023-11-20,142406.88403315967,84334.89503463345,117730.85398846053,83360.02282072087,79405.24108479219
2023-11-21,149497.94301344454,88521.99652775405,123606.30285783943,87479.59041879114,83322.20699771146
2023-11-22,142025.75212675869,84141.74669762785,117508.30799629119,83185.22784023604,79199.61892229857
2023-11-24,134993.8664954279,79980.01846684024,111696.23926019124,79095.253544462,75253.15249655169
2023-11-27,128248.23951080379,75985.03549536382,106129.45970977328,75165.76209710815,71520.13562156551
2023-11-28,134657.1519158351,79775.47957016817,111429.74641047465,78913.97281174756,75088.85455550387
2023-11-29,141383.5701736622,83758.78038222514,117000.06153023771,82855.23350969312,78840.93473994805
2023-11-30,134314.79667528358,79596.79224766575,111153.45915073762,78726.27702699532,74910.16816841974
2023-12-01,141027.2257721215,83566.26859064633,116706.2659451318,82662.30272663618,78645.49000802226
2023-12-04,134033.68575866416,79421.94858267158,110921.4859340004,78604.32271882758,74760.19000054593
2023-12-05,127342.26844366876,75454.59468401043,105375.57220946351,74678.87748811003,71030.3185535652
2023-12-06,133696.03143232776,79197.22219787807,110597.84315904626,78334.46715281796,74511.8325199537
2023-12-07,140336.00033759238,83145.3118172246,116116.19569517834,82237.69211739919,78235.59886547373
2023-12-08,147338.4291926664,87273.91148900235,121904.33052914125,86325.81532180656,82121.33973302926
2023-12-11,154630.56169042276,91625.66797959889,127902.6975837473,90559.9567721167,86120.2511027666
2023-12-12,162296.35182254406,96165.60194134063,134228.83507142024,95025.46558694466,90362.48447685316
2023-12-13,170381.976616581,100945.5016814619,140929.62909962767,99760.6933668779,94874.35245584615
2023-12-14,178860.69969529274,105959.80027639895,147949.64713253954,104729.40742913369,99615.14385469572
2023-12-15,187772.98875985984,111189.32526469865,155315.17528507434,109958.93241743339,104550.04771689403
2023-12-18,197150.77403661696,116736.74754109018,163068.35832374537,115453.52210071642,109767.26628635748
2023-12-19,207006.21485007845,122531.57754728857,171189.57993827158,121206.05407767248,115223.71205861727
2023-12-20,196683.1608561497,116420.32958288275,162642.09123129857,115177.3905452181,109484.09403799288
2023-12-21,206476.98855101527,122202.22786057447,170665.95006564626,120841.2908988753,114911.99854358102
2023-12-22,196156.51677544176,116112.92564158098,162136.4495309532,114819.15010141484,109180.89057276363
2023-12-26,186365.39931413345,110310.78196080567,154067.84347487503,109107.66491565164,103741.38087203678
2023-12-27,195600.36985255638,115728.63134334714,161702.08578663802,114525.5142981931,108912.96437355364
2023-12-28,205344.58353016106,121478.09075465411,169766.2626232764,120237.6395574786,114326.41641666734
2023-12-29,215611.80938681882,127549.57527565846,178240.0147325372,126243.30852811976,120035.91541067413
2024-01-02,204857.44630092737,121182.37113816317,169349.22358932733,119953.75322156952,114056.95542790418
2024-01-03,194654.12165334407,115131.56233552657,160886.00081962647,113982.03995883667,108362.07655483444
2024-01-04,184957.74399650958,109395.67696106111,152896.73190519243,108314.43893406722,102967.61292884906
2024-01-05,194124.93468849966,114844.10161762124,160507.22983816534,113676.38065957084,108070.10586118315
2024-01-08,203813.3989549917,120561.88380768211,168501.5364187134,119341.22042194597,113470.23348512952
2024-01-09,213981.53071692213,126557.24451636753,176895.041410873,125288.6182449619,119129.85399412856
2024-01-10,224650.7769952817,132840.2451025126,185726.8063857373,131512.34524067162,125057.21303766163
2024-01-11,213418.85152819357,126212.05944636714,176444.34728810372,124944.14316512478,118818.92065540708
2024-01-12,202786.05119000003,119939.90194350015,167663.32678408994,118731.72049561844,112905.17215270392
2024-01-16,192664.17822691042,113968.95480123593,159297.61474519566,112824.63375059768,107285.45719527877
2024-01-17,183042.4690633268,108303.83632174277,151339.472119241,107204.47652887828,101935.0675202019
2024-01-18,192190.50911101393,113685.03634979401,158873.15215851273,112525.88544550675,107017.3119911392
2024-01-19,201784.2296746226,119281.3733452324,166767.98470564903,118122.22244094513,112313.8452189648
2024-01-22,211820.9172917055,125217.70687484849,175091.09151005925,123997.35665582292,117882.98286015104
2024-01-23,222402.86119147055,131476.2884809352,183820.16585539072,130173.58850393482,123770.99055535105
2024-01-24,233519.61940193194,137989.13672544796,192915.69530031367,136574.1462614732,129946.96733894071
2024-01-25,221862.52892723464,131126.84950260728,183282.09977594117,129755.84805929175,123480.58130203316
2024-01-26,210783.48372817395,124584.10627481552,174122.2592570327,123300.34140787055,117330.4026679089
2024-01-29,221308.55590419617,130715.21628026536,182807.99843141998,129431.45141332039,123154.95717308624
2024-01-30,210303.38955959465,124212.16344027358,173678.7127137392,123053.45728178998,117027.08045847858
2024-01-31,199798.43909915426,118044.74091188598,165003.65684963355,116953.80862734071,111198.52729978261
2024-02-01,209742.04649564956,123920.50891890592,173239.77610733671,122779.35639498441,116722.75363116887
2024-02-02,220144.5474741389,130007.07864036245,181871.63862140238,128865.92611644094,122477.32864054598
2024-02-05,209231.92970457085,123579.09831034292,172902.36374230534,122437.9457864214,116497.8120544813
2024-02-06,199458.75204217678,117994.42536040343,164525.35431739612,116853.27283648192,110913.13910454183
2024-02-07,209420.6483049316,123881.00042475855,172721.2780608444,122694.56655418815,116437.46339570585
2024-02-08,219883.90813208936,130046.84996576223,181316.09863315258,128813.7051138206,122229.62508573962
2024-02-09,230773.30676722474,136435.29716504164,190318.0015048645,135202.1523131,128327.68832141542
2024-02-12,219305.3111672871,129672.12027277073,180908.364089531,128733.02659005825,122152.61376760283
2024-02-13,208393.7784615187,123237.1138052663,171885.36589053023,122298.0201225538,116067.33591246276
2024-02-14,218669.7889820222,129281.82587615072,180347.9627897684,128342.73219343822,121709.06717862154
2024-02-15,229577.4834574542,135731.59304423226,189358.66692164703,134745.07460293092,127779.4362779924
2024-02-16,218220.92468176657,129007.31482178565,179944.67741022178,128020.79638048432,121503.44327037556
2024-02-20,207358.85709399942,122626.79959540495,170981.57268744888,121640.28115410362,115502.72061699371
2024-02-21,197017.17371380943,116525.95040709144,162499.90430369595,115613.83256564758,109773.87442796759
2024-02-22,206776.09730064136,122326.06536907646,170601.65218710358,121321.88221077569,115205.72812252498
2024-02-23,217113.31807097245,128423.59651470956,179128.66839857487,127371.77639433352,120922.16357155601
2024-02-26,215149.76599327443,127272.03965711221,177519.44150782988,126220.21953673617,119829.66091178417
2024-02-27,243996.63118419706,144288.27826376312,201269.5781067072,143010.52280213527,135845.82119225967
2024-02-28,231855.21972129782,137175.12811378174,191213.05548087147,135897.3726521539,129100.59260176009
2024-02-29,243370.19556361952,143818.3834074289,200735.05473509902,142540.62794580104,135522.40605228566
2024-03-01,231247.5874714309,136765.2296083373,190816.5572051265,135487.47414670946,128910.07436563732
2024-03-04,242753.59680170607,143583.60550775964,200333.87356473683,142163.80054822715,135302.30177134575
2024-03-05,230640.1611782426,136411.84341269653,190323.81693028478,135068.06419975482,128561.35224029704
2024-03-06,242017.93249301743,143113.81829674199,199831.26967276787,141770.03908380028,134951.60736229387
2024-03-07,254040.73670389672,150210.6124489971,209766.78148592502,148783.3415401465,141630.9430350046
2024-03-08,266724.13743252074,157711.85622077927,220245.61820528485,156198.69320767163,148702.72628550153
2024-03-11,253391.05892008817,149836.68866429475,209240.73947126366,148399.86007015142,141272.84283964214
2024-03-12,266048.14324491116,157323.97798320412,219694.93085021706,155810.74847764336,148327.19366051932
2024-03-13,252797.5713278752,149594.47769826648,208810.53248979466,148081.2481927057,140913.18318313017
2024-03-14,265431.2209280433,157071.2783099428,219250.31479412518,155482.39820797386,147948.68864909204
2024-03-15,252266.00054445144,149327.031025477,208408.36859587306,147738.15092350804,140669.0962016942
2024-03-18,264743.3045104132,156657.4471054795,218702.1443677915,155068.56700351057,147687.57968254766
2024-03-19,251560.5962925626,148835.3422293275,207816.83758209745,147355.8621955565,140357.77511328633
2024-03-20,264135.1951600623,156248.31536082295,218194.99996619107,154713.92441496678,147331.46094810058
2024-03-21,250964.93669910822,148455.26301706315,207362.65720836492,146998.80259464454,140005.99174496636
2024-03-22,238525.46087699,141163.156500649,197067.91859695673,139706.6960782304,133142.83267069422
2024-03-25,250449.0458810976,148173.78286880488,206893.83586886025,146662.12066395985,139767.04656186514
2024-03-26,237945.7431665655,140782.9417086592,196557.77229151368,139382.4199723878,132820.76727601394
2024-03-27,226063.5584391875,133751.29266451224,186742.76216739186,132415.87878976073,126179.76540098625
2024-03-28,214761.6998088833,127066.36351722591,177412.7171704599,125811.10466822125,119879.58037728476
2024-04-01,225496.68363297213,133374.54988808223,186266.3120769249,132063.95607091216,125855.75693914865
2024-04-02,236756.37896837783,140041.05505833658,195564.3324459639,138666.6669333172,132139.49626230708
2024-04-03,248579.87847258904,147040.2504170168,205331.57116683404,145586.775338792,138743.25685496017
2024-04-04,236157.46945236463,139708.227047937,195104.09907875455,138348.15354129282,131831.5405579932
2024-04-05,236157.46945236463,139708.227047937,195104.09907875455,138348.15354129282,131831.5405579932
2024-04-08,247962.72738632042,146660.21227571095,204854.3676686514,145256.41559153362,138390.01718796865
2024-04-09,235595.00597177708,139435.50372662127,194690.79462501677,138031.70704244394,131532.6667006971
2024-04-10,223842.59541408473,132483.37353756384,184966.0887057995,131162.34030801815,124994.35378479783
2024-04-11,235010.6260019021,139084.5514686529,194182.82770392386,137680.48455443943,131221.88013488185
2024-04-12,223288.31367900764,132169.23052996697,184484.51175332774,130807.33020684305,124686.05851600185
2024-04-15,212126.37472570376,125565.6768556787,175265.99152388988,124275.00130253941,124686.05851600185
2024-04-16,222707.11334201155,131831.93953135613,184023.35042719316,130464.21976499131,124686.05851600185
2024-04-17,211611.97957464703,125246.05799030018,174826.8491761691,123997.00275620664,124686.05851600185
2024-04-18,201036.92822877152,118987.77565084651,166090.03917752585,117800.6836082327,124686.05851600185
2024-04-19,190991.68536980895,113041.80361513735,157790.03043143352,117800.6836082327,124686.05851600185
2024-04-22,200478.47314848768,118550.26103501531,165593.6784429273,117800.6836082327,124686.05851600185
2024-04-23,210467.33955750166,124434.7912462661,173851.80067216163,117800.6836082327,124686.05851600185
2024-04-24,199950.91834565526,118214.14030622304,165166.36351059208,117800.6836082327,124686.05851600185
2024-04-25,189977.3755707952,112308.753136898,156925.06763873404,117800.6836082327,124686.05851600185
2024-04-26,199472.44050957207,117908.99774884648,164760.80084063727,117800.6836082327,124686.05851600185
2024-04-29,189743.06626640513,112071.37320294633,156699.3193248704,117800.6836082327,124686.05851600185
2024-04-30,180299.57924706154,106506.46120940457,148885.95804100874,111954.71545340095,124686.05851600185
2024-05-01,171312.0276205443,101224.30367452165,141475.16985774017,106357.2052298683,124686.05851600185
2024-05-02,162783.88904363447,96225.0500259883,134417.4000009872,101063.87783730356,124686.05851600185
2024-05-03,170662.04705584116,100467.13510948421,141083.53370362363,105911.9750755846,124686.05851600185
2024-05-06,162132.2249519478,95458.25857179207,134041.64257122116,100623.19073137437,124686.05851600185
2024-05-07,170223.33724866097,100222.78623723058,140737.73550643204,105645.26043278254,124686.05851600185
2024-05-08,178695.13756993375,105232.19860111363,147736.1792500922,110875.67628330748,124686.05851600185
2024-05-09,187624.43408514612,110490.29893633151,155102.25674672626,116417.99825826686,124686.05851600185
2024-05-10,196996.61259920493,116003.34512107201,162843.4924311327,122229.66777801413,124686.05851600185
2024-05-13,187231.6765120615,110233.15561503271,154765.22712267766,116193.16183323454,124686.05851600185
2024-05-14,196578.71462948486,115714.87721773211,162495.86015212553,121955.9973642775,124686.05851600185
2024-05-15,206379.0764424819,121467.26349927383,170591.81121503608,121955.9973642775,124686.05851600185
2024-05-16,216697.12232904613,127515.77315691495,179059.72473573365,121955.9973642775,124686.05851600185
2024-05-17,205872.11183407716,121144.53923860143,170111.59047466272,115858.6859233437,124686.05851600185
2024-05-20,216092.85480440385,127116.20928867992,178609.73631515904,121600.67635611148,124686.05851600185
2024-05-21,205310.55676667287,120764.37333773151,169680.99894638814,115542.69758438843,124686.05851600185
2024-05-22,195056.27140386513,114726.20943607818,161206.38294406765,109779.95870281052,118457.21575429631
2024-05-23,204795.6785413577,120460.23268585734,169259.31265515456,115261.01033862882,124359.88674671602
2024-05-24,214996.62586989824,126469.00987938124,177643.6529251879,120990.3095231516,130508.40294474046
2024-05-28,225739.2622811071,132766.41743077955,186472.37135508945,126979.02062595195,136991.02836529753
2024-05-29,236636.50147496664,138993.41125584216,195034.48786455052,133206.01445101455,136991.02836529753
2024-05-30,224849.85767032206,132106.0350567426,185306.95653180167,126602.65376527992,136991.02836529753
2024-05-31,236059.80109912687,138636.099190027,194557.88072062118,132915.04909412147,136991.02836529753
2024-06-03,247829.92176330386,145559.69958071935,204250.9212675905,139492.4694652792,136991.02836529753
2024-06-04,235440.9723955039,138294.723446592,194051.0872249746,132540.22409189242,136991.02836529753
2024-06-05,247212.93556507974,145208.73606159972,203746.83086293004,139151.87463918846,136991.02836529753
2024-06-06,234882.30488297096,137973.40731424664,193607.1800127662,132222.26400792072,136991.02836529753
2024-06-07,246568.50512423567,144823.93849016045,203278.51814346804,138804.14690242615,136991.02836529753
2024-06-10,234240.26947671262,137592.7126928353,193134.71528888698,131874.22217998956,136991.02836529753
2024-06-11,222533.6024381166,130720.3777916352,183489.74872065097,125286.2597574598,130142.3911706533
2024-06-12,233600.64176935985,137255.20101579788,192659.58130939538,131504.88185787268,136571.8140202327
2024-06-13,245078.95019737707,143950.88093214127,202224.83833274303,137881.71987343777,143267.49393657607
2024-06-14,233124.69655026367,136842.94633115493,192209.11230408045,131096.8732088599,136159.55933558973
2024-06-17,244754.58924962475,143443.69624160312,201638.75503329214,137383.30169500102,142760.3092460379
2024-06-18,256978.86123771634,150599.3676492665,211707.15166138258,144240.8201273451,149893.04580944596
2024-06-20,269805.5811771418,158126.42485922875,222268.07376719697,151422.2471592989,157381.6996662962
2024-06-21,256435.84412820783,150245.31670406763,211290.81597965118,143963.3412267357,149641.3255853344
2024-06-24,269251.35783338,157733.90001371643,221841.74091764435,151143.11697722372,157104.1749317198
2024-06-25,282670.1765145008,165553.4993890458,232847.10300144128,158673.10156087426,164923.77430704923
2024-06-26,293558.567716931,171949.47743802576,241831.9293083417,164802.58052448003,171281.6810581186
2024-06-27,310526.4610013041,181858.82360408275,255734.30837247544,174214.045844504,181181.24858117042
2024-06-28,325975.5695357267,190897.07757660205,268450.92151985725,182831.91591132473,190219.50255368973
2024-07-01,309755.83058835345,181374.5211623378,255056.55645363935,173727.93340537976,180801.58961650528
2024-07-02,325231.4758181018,190434.0614046283,267786.10874875577,182402.50734842278,189835.46543884595
2024-07-03,309000.60590096086,181013.34669747658,254506.30608927683,173322.3004017705,180414.75073169422
2024-07-05,324355.9360553463,190045.89384711505,267151.8720987707,181953.40101142507,189346.93624633673
2024-07-08,308149.09497636964,180555.7023699411,253802.1133130982,172864.2035403289,179890.16093633595
2024-07-09,323477.73227300565,189567.08308372105,266436.62647881027,181503.98092570552,188808.64081801506
2024-07-10,307392.2703575029,180137.67437463324,253124.52006598038,172518.30909704533,179379.23210892724
2024-07-11,322675.60333150055,189100.83205863187,265764.87064597843,181136.72994704405,188342.38979292588
2024-07-12,306640.16175852256,179697.3323707744,252500.98687573738,172129.167088149,178938.89010506842
2024-07-15,291369.79057352326,170741.77633746655,239986.17139329435,163632.87033860054,170098.1488927004
2024-07-16,305915.4714820387,179202.989414969,251964.96743560117,171808.8739865242,178559.36197020282
2024-07-17,290630.7738802898,170244.9248864715,239367.68919240157,163242.72478114848,169657.28534500842
2024-07-18,276227.84428806696,161843.21595767484,227515.27838213483,155141.07688552313,161255.57641621176
2024-07-19,290008.97217340104,169933.3517608062,238841.46850651872,162896.44844852493,169289.9181793215
2024-07-22,304466.34562129044,178394.83777100506,250777.2070507065,171021.71647156356,177751.40418952034
2024-07-23,319636.20147253305,187308.19940111373,263290.1954929744,179506.55110022466,186579.0604193395
2024-07-24,303873.7526364218,178133.04261591466,250350.87182153983,170566.65474541532,177403.90363414044
2024-07-25,319067.3558373662,186975.88045773414,262811.23423501273,179087.93484753225,186246.74147595992
2024-07-26,334864.38699568453,196230.70679291053,275895.6438812966,188023.62924011634,195501.5678111363
2024-07-29,351594.29179803864,206028.90649023943,289654.8179243542,197404.88426947378,205247.6494249688
2024-07-30,369164.5296038616,216299.93571204098,304096.8234798823,207258.8158579027,215466.5414425988
2024-07-31,387388.77031017316,226930.74279072272,319283.690735142,217585.88559147925,226097.34852128054
2024-08-01,387388.77031017316,226930.74279072272,319283.690735142,217585.88559147925,226097.34852128054
2024-08-02,368066.0222089193,215608.8200751443,303332.3596203048,206716.83978452394,214825.74546221577
2024-08-05,350143.16242330323,205478.50802240477,288526.51892783935,196586.52773178442,204695.43340947625
2024-08-06,350143.16242330323,205478.50802240477,288526.51892783935,196586.52773178442,204695.43340947625
2024-08-07,367648.17063838855,215726.00506757118,302932.8145085773,206399.11774055118,204695.43340947625
2024-08-08,349279.17603892524,204967.02251645696,302932.8145085773,206399.11774055118,204695.43340947625
2024-08-09,331831.3145298045,194727.35089720465,302932.8145085773,206399.11774055118,204695.43340947625
2024-08-12,315242.0110497635,185082.4070134599,287886.7020499354,206399.11774055118,204695.43340947625
2024-08-13,331002.0460152264,194334.87372508197,302258.86700865504,206399.11774055118,204695.43340947625
2024-08-14,347324.4283097528,203967.7550792287,317243.34911510546,216567.15916992826,204695.43340947625
2024-08-15,363785.09930614126,214027.05402146606,332789.53838947235,226626.45811216562,204695.43340947625
2024-08-16,381868.23913636,224664.1950980653,349410.0713216587,237928.42050605232,214800.71743224552
2024-08-19,400958.78324003704,235876.10195260576,366850.8153176105,249813.71515966428,225507.58343748236
2024-08-20,380930.8222651386,224103.1440230133,348529.5849301382,237344.13250051014,214257.09405506117
2024-08-21,384093.24153876666,225962.83535705728,351422.9625640695,239312.3844961861,216036.54490007277
2024-08-22,380941.5637821936,224122.9493694268,348538.07404403994,237366.05702665815,214242.3388035922
2024-08-23,361910.0483073974,212951.48617485235,331144.0694609566,225503.2003444716,203543.93431106815
2024-08-26,343845.72073502326,202338.23939188808,314606.30478202255,214235.7123214616,193366.848354801
2024-08-27,361031.4473464677,212446.24382303358,330329.8672304711,224937.0587317938,203029.84630155645
2024-08-28,379071.1921848762,223064.82448284078,346830.1152445953,236147.75355478725,213174.73563081463
2024-08-29,398015.2993251486,234093.92795491716,364087.41832443245,247825.62781933873,223814.57662740597
2024-08-30,378130.2036087045,222400.59218628122,345888.86142077245,235441.61425118172,212635.23363980898
2024-09-03,359246.0342771956,211282.49600692187,328597.7327358583,223692.93948254525,202014.96266251046
2024-09-04,341295.94099799986,200722.1314879862,312176.1132686138,212513.6062298442,191921.98269764252
2024-09-05,324231.6014146283,190701.37037094246,296600.3650106002,201911.93142485592,182336.90684655722
2024-09-06,308128.4027531259,181278.0170801373,281809.2788326275,191892.16336880994,173271.40241489655
2024-09-09,323534.6774273022,190331.31307411726,295889.5048259279,201475.87883514026,181926.88380461375
2024-09-10,307374.2802427865,180830.30103812017,281095.6915643981,191410.87978330773,172838.01612634253
2024-09-11,322726.638857189,189867.25758614347,295122.16466210224,200971.21219318564,181456.27198488213
2024-09-12,338861.2138288267,199342.0292716158,309849.25543408643,210995.246005352,190519.09707533394
