date,baseline_60d,min_drop_0.5pct,min_drop_1.0pct,min_drop_2.0pct,min_drop_3.0pct,min_drop_4.0pct
2025-10-09,38450.22451010339,39447.21949540486,22297.288823143877,30789.845323507783,15627.35092043148,11675.792141500953
2025-10-10,36563.046482928214,37687.588534045964,21417.47334246443,29273.531087843425,14869.1938025993,11675.792141500953
2025-10-13,38078.97218766171,39203.51423877946,20452.210829279684,29273.531087843425,14869.1938025993,11675.792141500953
2025-10-14,39922.920208977564,41153.36959354933,21469.823353520886,29273.531087843425,14869.1938025993,11675.792141500953
2025-10-15,38407.48876295694,39637.93814752871,22486.325945291283,30733.992077105453,15441.633916258583,12248.232255160236
2025-10-16,36568.42685272214,37798.87623729391,21413.53983098765,29287.29805509955,15441.633916258583,12248.232255160236
2025-10-17,38362.09191690708,37828.71520932026,21429.60696977107,30743.792401897554,15441.633916258583,12248.232255160236
2025-10-20,40226.07477655224,42429.74216601899,23938.693566112954,32242.949240972008,16191.21233579581,12248.232255160236
2025-10-21,38270.121724210025,40347.47085811994,22758.73982497016,32242.949240972008,16191.21233579581,12248.232255160236
2025-10-22,36832.555834150335,38909.90496806025,22039.956879940313,30740.523488736006,16191.212335795812,12248.232255160236
2025-10-23,38628.63589019476,40847.78483678575,23088.931304640086,32263.993506140883,15614.652643260519,12248.232255160236
2025-10-24,40548.595714729025,42887.7421503534,24240.90719936064,33837.2064902833,15614.652643260519,12248.232255160236
2025-10-27,38649.94776276408,40816.48983911891,24240.90719936064,33837.2064902833,15614.652643260519,12248.232255160236
2025-10-28,40581.27121572185,38829.666850440226,23048.81340615343,33837.2064902833,15614.652643260519,12248.232255160236
2025-10-29,42552.10685034315,40740.78019310331,24130.215349515947,33837.2064902833,15614.652643260519,12248.232255160236
2025-10-30,44621.15103175792,42750.70882647767,22943.455512783818,35464.12977700821,15614.652643260519,12248.232255160236
2025-10-31,46813.32013206098,44820.59470165316,23978.398450371562,37143.92167708816,15614.652643260519,12248.232255160236
2025-11-03,44491.944689628166,42719.86895001669,25107.620562452008,38971.71983673591,15614.652643260519,12248.232255160236
2025-11-04,42432.57732228397,44849.81313506747,26357.1878176818,40917.06885908228,15614.652643260519,12248.232255160236
2025-11-05,44541.46498136755,47084.3960850898,27670.005300819917,38899.036127866406,15614.65264326052,12248.232255160236
2025-11-06,46671.43696626379,49425.78925799011,29043.448223470936,37057.77007890097,16021.818360540898,12248.232255160236
2025-11-07,44393.72229073261,46979.35497686402,30149.597267617988,37057.77007890097,16021.818360540898,12248.232255160236
2025-11-10,46612.71103795937,49320.266182729625,31621.32123794751,38846.10615263757,16737.15279003554,12248.232255160236
2025-11-11,48940.75841008214,51781.00019264177,33201.49846980286,40739.19390634195,16737.15279003554,12248.232255160236
2025-11-12,46598.31808329657,49195.05852040592,34781.87618964414,42691.42520732236,16003.116698371388,12248.232255160236
2025-11-13,44270.74920684846,51653.11216556061,36495.06509384286,42691.42520732236,16003.116698371388,12248.232255160236
2025-11-14,46483.395900148054,54228.28289335562,38307.68526631993,40615.44903646264,16003.116698371388,12248.232255160236
2025-11-17,48633.14253232872,56768.89254956914,40066.568874467746,42569.76415662688,16003.116698371388,12248.232255160236
2025-11-18,46211.68168621057,53934.98507581548,38070.85938590883,40454.31209875443,15281.017559642987,12248.232255160236
2025-11-19,43901.877182295866,51240.21315458165,39897.47661236284,42378.26513775538,15830.718427928972,12248.232255160236
2025-11-20,46014.23069972783,48682.239501088705,37980.2473934211,40300.09102002327,15830.718427928972,12248.232255160236
2025-11-21,48310.20526812593,51104.615080067975,37980.2473934211,40300.09102002327,15830.718427928972,12248.232255160236
2025-11-24,50686.91722597633,53509.51749546631,39870.28274226087,42297.514740956205,15830.718427928972,12248.232255160236
2025-11-25,53198.47219980832,56180.10008556595,41860.901499456915,44406.38807778766,15830.718427928972,12248.232255160236
2025-11-26,55837.709630884,58983.81238342331,43953.81349644903,46452.02788268406,16512.598362894438,12248.232255160236
2025-11-28,58602.32198376008,61056.69861749598,45910.43382205373,46452.02788268406,16512.598362894438,12248.232255160236
2025-12-01,55673.95839565138,60226.15926284055,48167.68589568713,48709.27995631746,17313.558776119193,12248.232255160236
2025-12-02,58457.56881894244,63234.91464683897,50572.6434305158,46374.876989854994,16584.05784909967,12248.232255160236
2025-12-03,55572.717339157985,66380.0949440293,53098.843302425375,44142.87917164742,15886.558530909806,11690.232800608344
2025-12-04,58350.616427694855,63071.80421745269,50445.76599896946,42150.08910232404,15222.295174468678,11247.390562980925
2025-12-05,61260.7511167598,66218.1860030469,52958.57602568974,44254.835962311976,15222.295174468678,11247.390562980925
2025-12-08,64301.986544389096,62908.433789580304,50323.62302610757,44254.835962311976,15222.295174468678,11247.390562980925
2025-12-09,67463.19368930685,66005.12650296911,50323.62302610757,44254.835962311976,15222.295174468678,11247.390562980925
2025-12-10,70746.10888782771,69288.04170148997,52769.11706334665,44254.835962311976,15222.295174468678,11247.390562980925
2025-12-11,67244.56050645608,72746.01082706748,55375.66983516606,46428.29862615213,15954.6219979807,11247.390562980925
2025-12-12,70599.00397465739,76329.1663499189,52712.58840577949,44174.922032055794,15276.265553725592,10795.15293347752
